relative_path,person,label,filename,bytes,sha256,width,height,fps,duration
P03/Đi đâu/001.mov,P03,Đi đâu,001.mov,3866918,a4d324b78efc4fa950bf2633b28eabbbd08afce6aee48ce7e8447555b036441b,1920,1080,59.9608,2.5517
P03/Đi đâu/002.mov,P03,Đi đâu,002.mov,4607208,15aa3f5755486b92ef4cd8b07139ec44891f9a554b6fe07fcbf9ef15151b87f5,1920,1080,59.9667,3.0017
P03/Đi đâu/003.mov,P03,Đi đâu,003.mov,3766680,ebccc482669c533e13990c23d4f02e50fe722e46924a254db1e67063272bed66,1920,1080,59.9598,2.485
P03/Đi đâu/004.mov,P03,Đi đâu,004.mov,4220515,72882bf84546f2e54b778f0176f3f6e85ed6545ec29f00626dab684db4f820ec,1920,1080,59.9643,2.8017
P03/Đi đâu/005.mov,P03,Đi đâu,005.mov,4714303,6562418c0c69d83332cecc3801d87d764688fe125d9a8e60d3ef11bfd5636f83,1920,1080,59.9674,3.0683
P03/Đi đâu/006.mov,P03,Đi đâu,006.mov,5686088,b5ed4cc900782c638e33e534cf5194b93aa230f39045e18fc9ac74d155d6b2bc,1920,1080,59.9731,3.7183
P03/Được không/001.mov,P03,Được không,001.mov,5956933,dbfb9528d09687004d828f5dcff440a6ed088508edfbd21a4dc120267d4ac03a,1920,1080,59.9736,3.785
P03/Được không/002.mov,P03,Được không,002.mov,5716958,1a14dadc34043f92524e86d4b4cc31ecfe7160eacd986f6465b1beb38373b29e,1920,1080,59.9731,3.7183
P03/Được không/003.mov,P03,Được không,003.mov,4790723,3b208bddc276d9aee21551fef8a46c9d8b96e0e85e66eb07524c36724744e406,1920,1080,59.9672,3.0517
P03/Được không/004.mov,P03,Được không,004.mov,5459503,938808a53a3006ccb53091b0c180d97dd359bda09a0fc57d6c8011494558f30e,1920,1080,59.9717,3.535
P03/Được không/005.mov,P03,Được không,005.mov,8217093,7e1562528eb1beb4d75d3459fb9ccf312e210599bb2c66220e3430dcff349644,1920,1080,59.9632,5.4367
P03/Được không/006.mov,P03,Được không,006.mov,8946233,68f95c8c2eb0106760fd63efc4120949e68e9fc781c113830d36d2b3ab6ff33e,1920,1080,59.9654,5.7867
P04/Bạn có cần giúp đỡ không/001.mov,P04,Bạn có cần giúp đỡ không,001.mov,10182310,9b18733b515dd143811481a0138ee9a7dd968553e8e240b4e321ed0bf2001235,1920,1080,59.9699,6.6533
P04/Bạn có cần giúp đỡ không/002.mov,P04,Bạn có cần giúp đỡ không,002.mov,9484150,b83f5a08227af32bf8598262884a55b509d3308735dd5fc25a0112b59460e455,1920,1080,59.9682,6.2867
P04/Bạn có cần giúp đỡ không/003.mov,P04,Bạn có cần giúp đỡ không,003.mov,7954082,87da12ed5d6d7c125eb72b84060c22a85833a225e8debfb705e811fcb3428118,1920,1080,59.9623,5.3033
P04/Bạn có cần giúp đỡ không/004.mov,P04,Bạn có cần giúp đỡ không,004.mov,9219226,efb0020a536adf7e9424c60129eebb6e6316b1606343b5c338ae389e3284c2cf,1920,1080,59.9674,6.1367
P04/Bạn có cần giúp đỡ không/005.mov,P04,Bạn có cần giúp đỡ không,005.mov,10207388,9d9cf2577fc15e3aa939475c75003435256a8ee2952d1bc35cd398f4d12de706,1920,1080,59.9705,6.77
P04/Bạn có cần giúp đỡ không/006.mov,P04,Bạn có cần giúp đỡ không,006.mov,10373249,60943e1e1fdd43fee20e3b74a239b1afc69c2f05b89e508239b6fba28b613211,1920,1080,59.9567,6.9217
P04/Bạn có vấn đề gì không/001.mov,P04,Bạn có vấn đề gì không,001.mov,8247059,9f049dc061b26ffb7767d1123560d0d061012894876862b707530b7faa0afd9e,1920,1080,59.9635,5.4867
P04/Bạn có vấn đề gì không/002.mov,P04,Bạn có vấn đề gì không,002.mov,9037806,e5a44add8f5fc65b0b4a2067eec54664413f8eff5cc5519361bc5469ba0f5e4c,1920,1080,59.9664,5.9533
P04/Bạn có vấn đề gì không/003.mov,P04,Bạn có vấn đề gì không,003.mov,7452086,6175e7c1d191333d87117aed99117041f9605cdf12c009b7f0e726057c4c88d2,1920,1080,59.9592,4.9033
P04/Bạn có vấn đề gì không/004.mov,P04,Bạn có vấn đề gì không,004.mov,8000744,c738b6cb89580e5a9b30cf724477e354991d3dcb67ae6cdad22c60f5cc1f34b4,1920,1080,59.9624,5.32
P04/Bạn có vấn đề gì không/005.mov,P04,Bạn có vấn đề gì không,005.mov,11105169,80243ef6296ed67bf78aa96e833d991c49c9e753c1905ee40eca0f8491583c19,1920,1080,59.9592,7.355
P04/Bạn có vấn đề gì không/006.mov,P04,Bạn có vấn đề gì không,006.mov,10506152,9499c054d7c52c38f2f910885391b66821df95e3a86d8138162c48d06c300f3c,1920,1080,59.9569,6.955
P04/Bạn quê ở đâu/001.mov,P04,Bạn quê ở đâu,001.mov,8287959,46a74ec2c9560bfe786fdcac916a51babc6eeef861c80aaa5036891feba16090,1920,1080,59.964,5.5533
P04/Bạn quê ở đâu/002.mov,P04,Bạn quê ở đâu,002.mov,9263849,c698e4a69dfa38c6d7df026c5ec1a98e50ffd52a557ee223d0d1698a6a222f30,1920,1080,59.9677,6.1867
P04/Bạn quê ở đâu/003.mov,P04,Bạn quê ở đâu,003.mov,7143529,ba26ce067334449f0c4da479d6ad8b32ff0cf6a660b6207e43b7e37c479c42b6,1920,1080,59.9579,4.7533
P04/Bạn quê ở đâu/004.mov,P04,Bạn quê ở đâu,004.mov,8358019,46ebe4ea6f65a4293d38950b8f92803900a24018cdd1569a58aa8c01ae13aa76,1920,1080,59.9643,5.6033
P04/Bạn quê ở đâu/005.mov,P04,Bạn quê ở đâu,005.mov,10400456,59b20ac163223c5df1a5d8f45c5d8885c0f8b01e8a8b35c2d4986f0b190cb9c6,1920,1080,59.9566,6.905
P04/Bạn quê ở đâu/006.mov,P04,Bạn quê ở đâu,006.mov,8975640,f8e782f07ae2812fa59cdaaad6ac548e4251be0b4b5c0f247bc26c797e5b220c,1920,1080,59.9663,5.9367
P04/Bạn tên gì/001.mov,P04,Bạn tên gì,001.mov,7589734,a4cc63080daaa15dd061db5e9ac8b9bfb8569b8edb44f2ce856273c028f75295,1920,1080,59.9599,4.9867
P04/Bạn tên gì/002.mov,P04,Bạn tên gì,002.mov,9172981,48c9dbc47663a15b72bd85ddf393859f95179cefe4f07d08ad1c9c645b01f680,1920,1080,59.9668,6.02
P04/Bạn tên gì/003.mov,P04,Bạn tên gì,003.mov,7831145,52bd13943c2c0c837c494c64fb2faaf58fccdd360a031e41eddabb0ff8b07c9b,1920,1080,59.9612,5.1533
P04/Bạn tên gì/004.mov,P04,Bạn tên gì,004.mov,7034961,3f3a47f8b0a2be627bbd9bb07ef284735d8ad0eddf3470c5fd4c638a79b945a7,1920,1080,59.9572,4.67
P04/Bạn tên gì/005.mov,P04,Bạn tên gì,005.mov,9257769,802139b6e440567d29e3854b2e09731c66d199bde04eb2b68e517776ee5a5267,1920,1080,59.9673,6.12
P04/Bạn tên gì/006.mov,P04,Bạn tên gì,006.mov,10036495,61c047a70401be79f7d72be416c271d82d4c30a72acba431e788dc8d527ad2f1,1920,1080,59.9696,6.5867
P04/Bạn đang làm gì/001.mov,P04,Bạn đang làm gì,001.mov,6887878,af76e7fec15a6b14ff8813f725f57b766047fa1fbc06ddbb89bf67c7cc713ac6,1920,1080,59.9561,4.5533
P04/Bạn đang làm gì/002.mov,P04,Bạn đang làm gì,002.mov,7831879,6f9c2b7938f30f7faf87ecdcfeff2c7013ed2d55be0dbf461db039be5744090e,1920,1080,59.9611,5.1367
P04/Bạn đang làm gì/003.mov,P04,Bạn đang làm gì,003.mov,6481877,2b587a4e330417fc6d3f905b8a40711a9cba6477afc4831f5bbad9ad50573405,1920,1080,59.9532,4.27
P04/Bạn đang làm gì/004.mov,P04,Bạn đang làm gì,004.mov,6475400,7322b3166197bac3e66225f3b7427a74e3af13db5d60742384b711097b179dde,1920,1080,59.9532,4.27
P04/Bạn đang làm gì/005.mov,P04,Bạn đang làm gì,005.mov,9474743,a193d3fbecb3ee9161298fa64f70736bc090fed61d58477a0f8dd589d94fb47b,1920,1080,59.9679,6.2367
P04/Bạn đang làm gì/006.mov,P04,Bạn đang làm gì,006.mov,9952306,5297423a9ea1661b564e1b51dca53fd7d5df2a7b542bbd5470caf84c71290f31,1920,1080,59.9691,6.47
P04/Chuyện gì/001.mov,P04,Chuyện gì,001.mov,5487052,d4dc9c48ef8c38f7442cb99ea85091dd598265d3898c2763bd10b7ea646b3099,1920,1080,59.9724,3.6183
P04/Chuyện gì/002.mov,P04,Chuyện gì,002.mov,6016682,2fe59eedf97e7a1b90c7ea301fba550f34b276b72b554e1b4b65378e7e121a5b,1920,1080,59.9745,3.9183
P04/Chuyện gì/003.mov,P04,Chuyện gì,003.mov,5166535,d3398beb5adb9e1df87f67919a388421bf5a85b66b0ff40232b76e801cb50563,1920,1080,59.9706,3.4017
P04/Chuyện gì/004.mov,P04,Chuyện gì,004.mov,5343285,89aa7196c3be030423d4c9937a29e909bbc9d3ec7298040d2c032222df077520,1920,1080,59.9714,3.5017
P04/Chuyện gì/005.mov,P04,Chuyện gì,005.mov,6390250,c4d9c908683ebdc720ef8a9b6320f728abd319242ab4add17b7442080601d20a,1920,1080,59.9526,4.22
P04/Chuyện gì/006.mov,P04,Chuyện gì,006.mov,6715435,02797c3fdffebb1fe573fd1e95496c0a9263e55cf2c5ebc9287c48807bc055af,1920,1080,59.9551,4.4533
P04/Cảm ơn/001.mov,P04,Cảm ơn,001.mov,5956777,f2b8a59412552b85e2a4bdbebfaf5ed8df4e15835ee49671c546afb14fc17926,1920,1080,59.974,3.8517
P04/Cảm ơn/002.mov,P04,Cảm ơn,002.mov,6764801,54c13e1d200ca7e9fe07ef7aaa2c11b6e9ee119f7ff787f23bd0b0ec1539439d,1920,1080,59.9549,4.4367
P04/Cảm ơn/003.mov,P04,Cảm ơn,003.mov,5477205,57af6d3565f33d4276cf5648c2a3a0111436dea52ee533d412f9be9d6671bdae,1920,1080,59.9721,3.585
P04/Cảm ơn/004.mov,P04,Cảm ơn,004.mov,6177837,751ffb9c7e21efe10c5140efc111e073ed6f4af07ecae7402eb9db605c419b8d,1920,1080,59.9752,4.035
P04/Cảm ơn/005.mov,P04,Cảm ơn,005.mov,7553256,1817af4b143e086f08f834262895c72eaf04b62c4c3689e0e78e3d76440f452e,1920,1080,59.9592,4.9033
P04/Cảm ơn/006.mov,P04,Cảm ơn,006.mov,7551581,463cb91687ec58d6665123eec32c1958a87ec31e7b866cdccf45f9ef5394eba2,1920,1080,59.9593,4.92
P04/Gọi xe cứu thương/001.mov,P04,Gọi xe cứu thương,001.mov,8856619,a865d05c962a5a857f048bd8b849a1f705b393cac04a170f29d68f117ad64fd8,1920,1080,59.9651,5.7367
P04/Gọi xe cứu thương/002.mov,P04,Gọi xe cứu thương,002.mov,8419816,2f266bc8df1dbb52ce87ac6dc1d8818c304c92551b1594bfe44d431cbf4b5553,1920,1080,59.964,5.5533
P04/Gọi xe cứu thương/003.mov,P04,Gọi xe cứu thương,003.mov,6183284,84c92a64afe0f9fc7b3d6f084c14fe7cfc67d92d89f80752215f14c5e06704f8,1920,1080,59.9751,4.0183
P04/Gọi xe cứu thương/004.mov,P04,Gọi xe cứu thương,004.mov,6382454,75b37ba7068555d97b242845bb811acaef860fcfcf43c7e1727a6bbf81aa7354,1920,1080,59.952,4.17
P04/Gọi xe cứu thương/005.mov,P04,Gọi xe cứu thương,005.mov,9578912,9acabe37f73846b0378738607716855a688d54213c04fff8b515f335cc790098,1920,1080,59.9683,6.3033
P04/Gọi xe cứu thương/006.mov,P04,Gọi xe cứu thương,006.mov,8377712,22c3ec9685e0fdfb6ec0047e05b751c449df02921cbdc3767c0dac2f3c6ebada,1920,1080,59.9639,5.5367
P04/Hôm nay bạn khỏe không/001.mov,P04,Hôm nay bạn khỏe không,001.mov,10158723,f9f6436b44ea6d4da71cc8eb979f4619a838bfd34c6ec11aa2deb4235c1c9809,1920,1080,59.9697,6.6033
P04/Hôm nay bạn khỏe không/002.mov,P04,Hôm nay bạn khỏe không,002.mov,9350491,0fbf7860e0cc584fb337147c45f73e63c1f3f5513cfa19d116d201e8adb23e36,1920,1080,59.9675,6.1533
P04/Hôm nay bạn khỏe không/003.mov,P04,Hôm nay bạn khỏe không,003.mov,9840100,92d7b40a3084a396d1c89d68ac2f2c11eab07ac5b32c1519ebd7dcad4846fdba,1920,1080,59.9692,6.5033
P04/Hôm nay bạn khỏe không/004.mov,P04,Hôm nay bạn khỏe không,004.mov,10203104,9b1329f5bd7d8f46b3d85cdacb3340f9646e12d76a444e313c6ace285ff4132c,1920,1080,59.9699,6.6367
P04/Hôm nay bạn khỏe không/005.mov,P04,Hôm nay bạn khỏe không,005.mov,12728078,2c3ea8492d52d271aeed721f62be3436da6c0d6cc98c90a1ac754d105c661403,1920,1080,59.9639,8.3217
P04/Hôm nay bạn khỏe không/006.mov,P04,Hôm nay bạn khỏe không,006.mov,14114927,13c15ad8aa8b6270e7e257f742b8688ca236ebb4ab98c736ebcd97c12be71625,1920,1080,59.9675,9.2383
P04/Lâu rồi không gặp/001.mov,P04,Lâu rồi không gặp,001.mov,8416936,1cfeb12d831d8b29410c314f1b2a47c00becb82c120a5e1accc0487b0d3d8036,1920,1080,59.9637,5.5033
P04/Lâu rồi không gặp/002.mov,P04,Lâu rồi không gặp,002.mov,8957008,8f5a5756e8ba5f861194d74af651b385dee6c04b0c9c4b6cbc9fa9c7dd413a6c,1920,1080,59.9653,5.77
P04/Lâu rồi không gặp/003.mov,P04,Lâu rồi không gặp,003.mov,6367657,3dafcab31646230d89d5cfed8aaceee425fee8650e5d07873fe7ea27afc779e4,1920,1080,59.9518,4.1533
P04/Lâu rồi không gặp/004.mov,P04,Lâu rồi không gặp,004.mov,7921468,2c5193b5735c7df14067680abdcdad759129e740ee535ab69e6cb33b0f7d4f29,1920,1080,59.9613,5.17
P04/Lâu rồi không gặp/005.mov,P04,Lâu rồi không gặp,005.mov,10551048,e2f13af359f0ad78db6fc09939dd59e3cc159271f42871561cffa1de4126279f,1920,1080,59.9562,6.855
P04/Lâu rồi không gặp/006.mov,P04,Lâu rồi không gặp,006.mov,11550451,ddc75d4b67bd99727f88c17705330e940c75f151427a3a7147fa635a9f68295f,1920,1080,59.9601,7.5217
P04/Mấy tuổi/001.mov,P04,Mấy tuổi,001.mov,6446358,53bc89054eea4792ceb77060cb5de76c077599df531d5efb2d6933e7fe24e201,1920,1080,59.9524,4.2033
P04/Mấy tuổi/002.mov,P04,Mấy tuổi,002.mov,6714451,dfbd3ff9118cbf569f307c3f49e1db25f560ca5c2de079793ff8df95f54a0f5d,1920,1080,59.9542,4.37
P04/Mấy tuổi/003.mov,P04,Mấy tuổi,003.mov,5103967,0f9167073831d46d478a2894334041cce8f019b1e45c017324c9f46fc24c230f,1920,1080,59.97,3.335
P04/Mấy tuổi/004.mov,P04,Mấy tuổi,004.mov,6166519,adc4300c55f6141a1f886643517d50c765c42b24418987b2a1270a9fe21e4005,1920,1080,59.9749,3.985
P04/Mấy tuổi/005.mov,P04,Mấy tuổi,005.mov,6995770,e10ad20c8440c5173c28b85ccfe59b087b2137d424eed650b8fc972bdc269419,1920,1080,59.9562,4.57
P04/Mấy tuổi/006.mov,P04,Mấy tuổi,006.mov,7862827,3c7f87825a2cb00d4d67a95d9cbf14e17f349bc5bc1d71a3797ee96c6baea50e,1920,1080,59.9609,5.12
P04/Như thế nào/001.mov,P04,Như thế nào,001.mov,6046816,d3ef14f4d6337bc7024b3e1f5129d7031a9f7bebcad15a165cc1739512a17324,1920,1080,59.9746,3.935
P04/Như thế nào/002.mov,P04,Như thế nào,002.mov,6801870,299932c5840bedfbcfc6594233b15bb8adf6abede2dbe07ce324e1a88ead0155,1920,1080,59.9549,4.4367
P04/Như thế nào/003.mov,P04,Như thế nào,003.mov,5084709,e01a2b78440227971840ad04d0cfa83be84f17e89808b35187c7c6c6f6fcc9b1,1920,1080,59.9699,3.3183
P04/Như thế nào/004.mov,P04,Như thế nào,004.mov,6003758,597d8ae5d5c38419b9077e69f96359183f201dc29232a5fcaabae1cb399cc10d,1920,1080,59.9741,3.8683
P04/Như thế nào/005.mov,P04,Như thế nào,005.mov,7416202,35c459a74ccd918e88e1425009fc9ada2e5a844e7ca7344b817fc175ec02da08,1920,1080,59.9585,4.82
P04/Như thế nào/006.mov,P04,Như thế nào,006.mov,7356320,d880478d10a28536ddb3edaad30f7597aa58e1735df9d7ae2fa7905ddf8e1b69,1920,1080,59.9582,4.7867
P04/Rất vui được gặp bạn/001.mov,P04,Rất vui được gặp bạn,001.mov,6294096,14b44a705932135aa6588eb555296ce0705c5e6314a2ab94ce1d9d19d083c351,1920,1080,59.9517,4.1367
P04/Rất vui được gặp bạn/002.mov,P04,Rất vui được gặp bạn,002.mov,6272885,25bbf21084207023304feccf21d21f89eb5db8a628ba0649053552e7a2905161,1920,1080,59.9513,4.1033
P04/Rất vui được gặp bạn/003.mov,P04,Rất vui được gặp bạn,003.mov,5222763,a27f807747200d391794e758588f4c5000beec18f19f1522c820b9d9957298d6,1920,1080,59.9709,3.435
P04/Rất vui được gặp bạn/004.mov,P04,Rất vui được gặp bạn,004.mov,6096607,d4e3104c149068c5272834f57653b19fedac7fd5866895c490c6fda86fbb4498,1920,1080,59.9751,4.0183
P04/Rất vui được gặp bạn/005.mov,P04,Rất vui được gặp bạn,005.mov,7503631,dd4f0d964b5ee03c855279adc38a1128c98aa8e3544fe03bc4ab84413a14affe,1920,1080,59.9592,4.9033
P04/Rất vui được gặp bạn/006.mov,P04,Rất vui được gặp bạn,006.mov,7897489,e23193c3677c62f215a937a5519cddeeff1e06c5b98a02d999c7e1f2ee968b05,1920,1080,60.1141,5.2567
P04/Sao thế/001.mov,P04,Sao thế,001.mov,4897738,8c3418a15ab0a612e60b5387207e4a4edefa7f966a457c979b098dcb05276452,1920,1080,59.9689,3.2183
P04/Sao thế/002.mov,P04,Sao thế,002.mov,6134903,a808a1a4e8f32e2c03b9565d2fd679e4f7027f0fb6dd8cc9f8511693abbba54a,1920,1080,59.9752,4.035
P04/Sao thế/003.mov,P04,Sao thế,003.mov,5433175,0de3d65d919cce335f90ffcba120004d260129b9707a1396baa10eed0e98b869,1920,1080,59.9724,3.6183
P04/Sao thế/004.mov,P04,Sao thế,004.mov,5760417,907f0c5cf8381a7dc9bb253b5eb9ccc48be6304209ed0237dd361ca89304e302,1920,1080,59.9733,3.7517
P04/Sao thế/005.mov,P04,Sao thế,005.mov,6986507,9abaa864d7e8a628930b90f358e7731018c9e2844d9f9e40d6326efbe7793d0f,1920,1080,59.957,4.6533
P04/Sao thế/006.mov,P04,Sao thế,006.mov,7162780,2d452f098b89fce2583e75b38c5d6ef79dc218f7e7e2b16a0bc28b8a6734a5ce,1920,1080,59.9576,4.72
P04/Siêu thị/001.mov,P04,Siêu thị,001.mov,6029119,ff6031cc5361e1eac12efa9b590f2c9580f5db1782cac9eb7c32a93ac036fc80,1920,1080,59.9745,3.9183
P04/Siêu thị/002.mov,P04,Siêu thị,002.mov,5541612,87366520f533a737d73b62975179a48fa3ad257ba08432cb5e597ee7ce842397,1920,1080,59.9725,3.635
P04/Siêu thị/003.mov,P04,Siêu thị,003.mov,5070383,606626aae68d259b81d0118ee19ada72337d21706aed73f2d9c3480e10ed5a27,1920,1080,59.9699,3.3183
P04/Siêu thị/004.mov,P04,Siêu thị,004.mov,4720089,45d33da45242e9f525cdb426025fb00fff667c54bc464a72ca2f5677f3c78165,1920,1080,59.9674,3.0683
P04/Siêu thị/005.mov,P04,Siêu thị,005.mov,7378532,9820e3f4e60aad68114b91c1d67763578a13f9263f83952ea4cc513c1a039601,1920,1080,59.9581,4.77
P04/Siêu thị/006.mov,P04,Siêu thị,006.mov,7519956,13fb27afbe33cf9f2594660a3b0f62a9568ea526b4d1ca4cd4b27dc22f2968fe,1920,1080,59.9592,4.9033
P04/Tôi bình thường/001.mov,P04,Tôi bình thường,001.mov,8154158,f271f306b8bb5ee8dd3a92b2c442d75afc1c02a9ad7baf2e86aaaa3ee57397ca,1920,1080,59.9631,5.42
P04/Tôi bình thường/002.mov,P04,Tôi bình thường,002.mov,7198888,04c48f52e3b90c74bee372ca416bf1153c4539f86bc164dc39823c67b362a5dc,1920,1080,59.9575,4.7033
P04/Tôi bình thường/003.mov,P04,Tôi bình thường,003.mov,5038586,4ae8267998f6854916af281435728bc2b2576fcef4551985295c6c8c1950d6b5,1920,1080,59.9697,3.3017
P04/Tôi bình thường/004.mov,P04,Tôi bình thường,004.mov,4957118,c1b9d627acfaf9509fbbdaa1ff1dac2cdd580aa5a591bf55a6b7415b15b81afe,1920,1080,59.9692,3.2517
P04/Tôi bình thường/005.mov,P04,Tôi bình thường,005.mov,7618319,4991484dc7be1a9dad1b2da14ece43dab1b75a7602a0198bfd38d5ecda4b4295,1920,1080,59.96,5.0033
P04/Tôi bình thường/006.mov,P04,Tôi bình thường,006.mov,8712073,53c2bc4e399a0844cf37ae9e6c0b5dd672cec58695920d9508614a09268ab33c,1920,1080,59.965,5.72
P04/Tôi không khỏe/001.mov,P04,Tôi không khỏe,001.mov,8192282,094f4f4d183c8c0c68ccbd80cb1cf603d34d90a51352f9a0f4658018450f48f2,1920,1080,59.9632,5.4367
P04/Tôi không khỏe/002.mov,P04,Tôi không khỏe,002.mov,8709043,a48ee730295ef060168fecdcdb4508f9565fcf40476cd00cf6e645308eeb7d7f,1920,1080,59.9651,5.7367
P04/Tôi không khỏe/003.mov,P04,Tôi không khỏe,003.mov,5811430,cef51ed3254171fba98081a2290d2bb8eb2a55218c80b491687a1d9ac2f9a234,1920,1080,59.9738,3.8183
P04/Tôi không khỏe/004.mov,P04,Tôi không khỏe,004.mov,7926699,15277df7c39a0fd839be275e78d12f772e3f7c96d6479705705e367a2de6fb26,1920,1080,59.9619,5.2533
P04/Tôi không khỏe/005.mov,P04,Tôi không khỏe,005.mov,10286451,56072c6eb15ca94a9061aeeba6c0dd5ccb9f80b02da5f05ce55b47985ff5d0ce,1920,1080,59.9559,6.805
P04/Tôi không khỏe/006.mov,P04,Tôi không khỏe,006.mov,9997056,b477fc61dd54992527e00bb0070ca8f5ef42a25c9570f9bba69d46a476f3bb64,1920,1080,59.9696,6.5867
P04/Tôi khỏe/001.mov,P04,Tôi khỏe,001.mov,5604588,11012be30b3d0d3e0651d66d9193fa0fdc61f793b2e566ce87dcee8248b24af7,1920,1080,59.9731,3.7183
P04/Tôi khỏe/002.mov,P04,Tôi khỏe,002.mov,6110935,8477bde5ffa9cb45c15aea3ac2790c4b822e02df8af566acc63e22bf7fa5008d,1920,1080,59.9751,4.0183
P04/Tôi khỏe/003.mov,P04,Tôi khỏe,003.mov,5412503,25f87a57375f165c65e85346bbe31e1b6c3cb67a910fe8ca40154d846b0fb3b4,1920,1080,59.972,3.5683
P04/Tôi khỏe/004.mov,P04,Tôi khỏe,004.mov,5807302,e313b29c566e73b7f9a00c1a70a51f60bed4376eb635ece9021a3f7e58c2e501,1920,1080,59.9737,3.8017
P04/Tôi khỏe/005.mov,P04,Tôi khỏe,005.mov,8400995,8733b011770d793715fcadb0363c9c85d7b6f90b084a95c9d43557d6598063fb,1920,1080,59.9642,5.5867
P04/Tôi khỏe/006.mov,P04,Tôi khỏe,006.mov,8079075,20e06e9286603004cae48e0be8be880b94058450222b494fd33c34516c4752fc,1920,1080,59.9626,5.3533
P04/Tạm biệt/001.mov,P04,Tạm biệt,001.mov,5181945,d94c286b98e080e92327a1813a5e1fbc594fa411b8b4a9e0a1d88e0765f1248e,1920,1080,59.9707,3.4183
P04/Tạm biệt/002.mov,P04,Tạm biệt,002.mov,6022047,e3a7af1fd5a60cb35ceca8304c86a23e38c5dfc11606c6ba12d234ddafd7f294,1920,1080,59.9745,3.9183
P04/Tạm biệt/003.mov,P04,Tạm biệt,003.mov,4226719,0bf8d27c750a4d2f4b2553800a5daf0f53e1cf0c592d50b4989065c33d71a110,1920,1080,59.9643,2.8017
P04/Tạm biệt/004.mov,P04,Tạm biệt,004.mov,4489490,6dfdd0a5db974095ee9001e2bfaac8c557a3e7826c2179b5190458ba45b1d8b6,1920,1080,59.9655,2.9017
P04/Tạm biệt/005.mov,P04,Tạm biệt,005.mov,7070261,9633aae31e266abb8597ff41ce515d7e816b12d2bdf49149d1456d8e3e8cc80c,1920,1080,59.9569,4.6367
P04/Tạm biệt/006.mov,P04,Tạm biệt,006.mov,7211883,da3224c3f63aae2d08fce55fdf7ddf48890d43e1b05f4ee5cc1d207c456bc2e4,1920,1080,59.9575,4.7033
P04/Về nhà cẩn thận/001.mov,P04,Về nhà cẩn thận,001.mov,8172682,67d4f15705df4f28e459264b86c3e4a19984b7d752093624d31fb16fced39661,1920,1080,59.9633,5.4533
P04/Về nhà cẩn thận/002.mov,P04,Về nhà cẩn thận,002.mov,8280053,efa6107d79916cb61f9abc7fa428f2eaf192a3e88c0085aa8a23459289c7b2e6,1920,1080,59.964,5.5533
P04/Về nhà cẩn thận/003.mov,P04,Về nhà cẩn thận,003.mov,6625759,bae548452ae090c8b625303695097401cf4f86d5221db5d40728911b9ebb8b44,1920,1080,59.9546,4.4033
P04/Về nhà cẩn thận/004.mov,P04,Về nhà cẩn thận,004.mov,7416495,ba51093a5fac91b16c04f2fad242096e06fff48a990984f48c4b0cc235058b5f,1920,1080,59.9592,4.9033
P04/Về nhà cẩn thận/005.mov,P04,Về nhà cẩn thận,005.mov,9909543,1878f9133d0bbe93e8c79ac0e5a338a38db6b3087cf6ed77f10658a4bd467c20,1920,1080,59.9695,6.5533
P04/Về nhà cẩn thận/006.mov,P04,Về nhà cẩn thận,006.mov,10135169,c0384686c6a1260be16504e93729b9b9f6ce4fce3000d7a7baa55d1810bfcd58,1920,1080,59.9702,6.7033
P04/Xin chào/001.mov,P04,Xin chào,001.mov,4872661,e43473cfc5063057d4f69e62e549fc4a09205903c5e48d02de7b686367187e40,1920,1080,59.9686,3.185
P04/Xin chào/002.mov,P04,Xin chào,002.mov,6099257,01b9e66a9b7a592703e06d3b5be31ee47fdef514e47b7471d36a3d65cffe8b97,1920,1080,59.975,4.0017
P04/Xin chào/003.mov,P04,Xin chào,003.mov,5424585,95d01836e1dd4c4e17dcbcdbcbdc39ad1b2d89fa779a6a064b6c21b1649cd5b3,1920,1080,59.9722,3.6017
P04/Xin chào/004.mov,P04,Xin chào,004.mov,5883968,a88428d6b6b51c1c0465bbe593fba2918eb9612db93003d56fe1f406297c0dc1,1920,1080,59.9743,3.885
P04/Xin chào/005.mov,P04,Xin chào,005.mov,7175943,6c2645991e4dc036ef48c7e1161b1d73110904796dcf642db2236a661b7e9d30,1920,1080,59.9575,4.7033
P04/Xin chào/006.mov,P04,Xin chào,006.mov,7277200,3a802127618952d6743cdccc5c331f55478fc653eb869ce40ffdc6f6a61d4ef6,1920,1080,59.9581,4.77
P04/Xin lỗi/001.mov,P04,Xin lỗi,001.mov,5662712,c509dd4be2767f617bc744f6fc37204efc1a5d6365d7aa013dc929ba157a9785,1920,1080,59.9731,3.7183
P04/Xin lỗi/002.mov,P04,Xin lỗi,002.mov,6412053,228638fac64fa76a087e24728b665fe2fab6502a62c73a3822ea3c26e0e18a77,1920,1080,59.9522,4.1867
P04/Xin lỗi/003.mov,P04,Xin lỗi,003.mov,5950267,33913b0961e53d9cddade87f2488c0a35f03a369394d1e7717bdf98fa2eae43f,1920,1080,59.9743,3.885
P04/Xin lỗi/004.mov,P04,Xin lỗi,004.mov,5607001,422fbe10e725924fba338d7dbcd2cca48237f55fff53ab533fdb8536150175ba,1920,1080,59.9729,3.685
